state,district,month,total_demographic,year,month_num,lag_1,diff_1,diff_2,rolling_3,trend_diff
Gujarat,Surat,2025-09-01,27647,2025,9,30546.0,13803.0,28049.0,26092.666666666668,13803.0
Gujarat,Surat,2025-10-01,12959,2025,10,27647.0,-2899.0,-16702.0,24978.666666666668,-2899.0
Gujarat,Surat,2025-11-01,31421,2025,11,12959.0,-14688.0,-11789.0,23717.333333333332,-14688.0
Gujarat,Surat,2025-12-01,44105,2025,12,31421.0,18462.0,33150.0,24009.0,18462.0
Gujarat,Surendra Nagar,2025-10-01,1995,2025,10,5155.0,3816.0,3080.0,2365.6666666666665,3816.0
Gujarat,Surendra Nagar,2025-11-01,4562,2025,11,1995.0,-3160.0,-6976.0,2829.6666666666665,-3160.0
Gujarat,Surendra Nagar,2025-12-01,7000,2025,12,4562.0,2567.0,5727.0,3904.0,2567.0
Chhattisgarh,Surguja,2025-07-01,11827,2025,7,5360.0,3301.0,7025.0,4400.666666666667,3301.0
Chhattisgarh,Surguja,2025-09-01,10873,2025,9,11827.0,6467.0,3166.0,6415.333333333333,6467.0
Chhattisgarh,Surguja,2025-10-01,6707,2025,10,10873.0,-954.0,-7421.0,9353.333333333334,-954.0
Chhattisgarh,Surguja,2025-11-01,11860,2025,11,6707.0,-4166.0,-3212.0,9802.333333333334,-4166.0
Chhattisgarh,Surguja,2025-12-01,16457,2025,12,11860.0,5153.0,9319.0,9813.333333333334,5153.0
Telangana,Suryapet,2025-10-01,6560,2025,10,8537.0,7458.0,7285.0,3507.3333333333335,7458.0
Telangana,Suryapet,2025-11-01,7885,2025,11,6560.0,-1977.0,-9435.0,5392.0,-1977.0
Telangana,Suryapet,2025-12-01,6516,2025,12,7885.0,1325.0,3302.0,7660.666666666667,1325.0
Manipur,Tamenglong,2025-12-01,760,2025,12,4190.0,2826.0,1934.0,2008.6666666666667,2826.0
Gujarat,Tapi,2025-12-01,2016,2025,12,1512.0,728.0,1725.0,1359.0,728.0
Punjab,Tarn Taran,2025-10-01,2527,2025,10,4358.0,1682.0,-162.0,2622.0,1682.0
Punjab,Tarn Taran,2025-11-01,3616,2025,11,2527.0,-1831.0,-3513.0,3187.0,-1831.0
Punjab,Tarn Taran,2025-12-01,3520,2025,12,3616.0,1089.0,2920.0,3500.3333333333335,1089.0
Arunachal Pradesh,Tawang,2025-12-01,185,2025,12,138.0,39.0,162.0,153.0,39.0
Uttarakhand,Tehri Garhwal,2025-11-01,3101,2025,11,1678.0,-1820.0,-4085.0,2136.3333333333335,-1820.0
Uttarakhand,Tehri Garhwal,2025-12-01,4094,2025,12,3101.0,1423.0,3243.0,2759.0,1423.0
Tamil Nadu,Tenkasi,2025-12-01,2005,2025,12,1671.0,775.0,1259.0,1315.6666666666667,775.0
Maharashtra,Thane,2025-07-01,25032,2025,7,20031.0,2831.0,-5033.0,15522.333333333334,2831.0
Maharashtra,Thane,2025-09-01,31214,2025,9,25032.0,5001.0,2170.0,20754.333333333332,5001.0
Maharashtra,Thane,2025-10-01,33226,2025,10,31214.0,6182.0,1181.0,25425.666666666668,6182.0
Maharashtra,Thane,2025-11-01,79892,2025,11,33226.0,2012.0,-4170.0,29824.0,2012.0
Maharashtra,Thane,2025-12-01,60087,2025,12,79892.0,46666.0,44654.0,48110.666666666664,46666.0
Tamil Nadu,Thanjavur,2025-11-01,11802,2025,11,6245.0,-4509.0,-14629.0,5877.666666666667,-4509.0
Tamil Nadu,Thanjavur,2025-12-01,13341,2025,12,11802.0,5557.0,10066.0,9600.333333333334,5557.0
Gujarat,The Dangs,2025-11-01,649,2025,11,585.0,-329.0,-718.0,674.6666666666666,-329.0
Gujarat,The Dangs,2025-12-01,754,2025,12,649.0,64.0,393.0,716.0,64.0
Tamil Nadu,The Nilgiris,2025-12-01,3139,2025,12,2889.0,1360.0,2129.0,2238.6666666666665,1360.0
Tamil Nadu,Theni,2025-11-01,6275,2025,11,3392.0,-2287.0,-6775.0,3420.6666666666665,-2287.0
Tamil Nadu,Theni,2025-12-01,7467,2025,12,6275.0,2883.0,5170.0,5115.333333333333,2883.0
Kerala,Thiruvananthapuram,2025-12-01,14048,2025,12,12173.0,4501.0,5794.0,9603.333333333334,4501.0
Tamil Nadu,Thiruvarur,2025-12-01,8213,2025,12,7016.0,2890.0,4976.0,5784.666666666667,2890.0
Tamil Nadu,Thoothukkudi,2025-12-01,8845,2025,12,7453.0,3245.0,6071.0,6231.666666666667,3245.0
Manipur,Thoubal,2025-12-01,8716,2025,12,19548.0,11876.0,11114.0,11376.666666666666,11876.0
Kerala,Thrissur,2025-12-01,13224,2025,12,11622.0,4025.0,5506.0,9432.333333333334,4025.0
Madhya Pradesh,Tikamgarh,2025-10-01,2790,2025,10,5910.0,2593.0,480.0,3477.0,2593.0
Madhya Pradesh,Tikamgarh,2025-11-01,5391,2025,11,2790.0,-3120.0,-5713.0,4005.6666666666665,-3120.0
Madhya Pradesh,Tikamgarh,2025-12-01,7136,2025,12,5391.0,2601.0,5721.0,4697.0,2601.0
Assam,Tinsukia,2025-12-01,6281,2025,12,4615.0,-348.0,-835.0,4684.666666666667,-348.0
Arunachal Pradesh,Tirap,2025-12-01,167,2025,12,154.0,56.0,127.0,140.33333333333334,56.0
Tamil Nadu,Tiruchirappalli,2025-10-01,6134,2025,10,10321.0,9935.0,10325.0,3827.6666666666665,9935.0
Tamil Nadu,Tiruchirappalli,2025-11-01,12661,2025,11,6134.0,-4187.0,-14122.0,5613.666666666667,-4187.0
Tamil Nadu,Tiruchirappalli,2025-12-01,13309,2025,12,12661.0,6527.0,10714.0,9705.333333333334,6527.0
Tamil Nadu,Tirunelveli,2025-11-01,12434,2025,11,7717.0,-4017.0,-15227.0,6658.333333333333,-4017.0
Tamil Nadu,Tirunelveli,2025-12-01,13874,2025,12,12434.0,4717.0,8734.0,10628.333333333334,4717.0
Andhra Pradesh,Tirupati,2025-09-01,2523,2025,9,2460.0,502.0,1695.0,2523.0,502.0
Andhra Pradesh,Tirupati,2025-10-01,1636,2025,10,2523.0,63.0,-439.0,2313.6666666666665,63.0
Andhra Pradesh,Tirupati,2025-11-01,3136,2025,11,1636.0,-887.0,-950.0,2206.3333333333335,-887.0
Andhra Pradesh,Tirupati,2025-12-01,4570,2025,12,3136.0,1500.0,2387.0,2431.6666666666665,1500.0
Tamil Nadu,Tirupattur,2025-12-01,2064,2025,12,1602.0,856.0,1304.0,1180.6666666666667,856.0
Tamil Nadu,Tiruppur,2025-09-01,10201,2025,9,1436.0,-1302.0,-195.0,2673.0,-1302.0
Tamil Nadu,Tiruppur,2025-10-01,7163,2025,10,10201.0,8765.0,10067.0,4791.666666666667,8765.0
Tamil Nadu,Tiruppur,2025-11-01,12626,2025,11,7163.0,-3038.0,-11803.0,6266.666666666667,-3038.0
Tamil Nadu,Tiruppur,2025-12-01,13567,2025,12,12626.0,5463.0,8501.0,9996.666666666666,5463.0
Tamil Nadu,Tiruvallur,2025-07-01,5167,2025,7,1569.0,-2415.0,-1196.0,3585.3333333333335,-2415.0
Tamil Nadu,Tiruvallur,2025-09-01,17376,2025,9,5167.0,3598.0,6013.0,3573.3333333333335,3598.0
Tamil Nadu,Tiruvallur,2025-10-01,10322,2025,10,17376.0,12209.0,8611.0,8037.333333333333,12209.0
Tamil Nadu,Tiruvallur,2025-11-01,19415,2025,11,10322.0,-7054.0,-19263.0,10955.0,-7054.0
Tamil Nadu,Tiruvallur,2025-12-01,21222,2025,12,19415.0,9093.0,16147.0,15704.333333333334,9093.0
Tamil Nadu,Tiruvannamalai,2025-10-01,6238,2025,10,9770.0,8911.0,8746.0,3774.3333333333335,8911.0
Tamil Nadu,Tiruvannamalai,2025-11-01,10111,2025,11,6238.0,-3532.0,-12443.0,5622.333333333333,-3532.0
Tamil Nadu,Tiruvannamalai,2025-12-01,10307,2025,12,10111.0,3873.0,7405.0,8706.333333333334,3873.0
Rajasthan,Tonk,2025-10-01,2270,2025,10,5258.0,2116.0,2117.0,3847.6666666666665,2116.0
Rajasthan,Tonk,2025-11-01,5877,2025,11,2270.0,-2988.0,-5104.0,3556.6666666666665,-2988.0
Rajasthan,Tonk,2025-12-01,6800,2025,12,5877.0,3607.0,6595.0,4468.333333333333,3607.0
Nagaland,Tuensang,2025-12-01,525,2025,12,624.0,45.0,-55.0,560.6666666666666,45.0
Karnataka,Tumkur,2025-07-01,342,2025,7,543.0,-441.0,-341.0,870.3333333333334,-441.0
Karnataka,Tumkur,2025-09-01,6395,2025,9,342.0,-201.0,240.0,623.0,-201.0
Karnataka,Tumkur,2025-10-01,4963,2025,10,6395.0,6053.0,6254.0,2426.6666666666665,6053.0
Karnataka,Tumkur,2025-11-01,6586,2025,11,4963.0,-1432.0,-7485.0,3900.0,-1432.0
Karnataka,Tumkur,2025-12-01,9762,2025,12,6586.0,1623.0,3055.0,5981.333333333333,1623.0
Rajasthan,Udaipur,2025-07-01,729,2025,7,2145.0,1673.0,2273.0,1229.6666666666667,1673.0
Rajasthan,Udaipur,2025-09-01,11531,2025,9,729.0,-1416.0,-3089.0,1115.3333333333333,-1416.0
Rajasthan,Udaipur,2025-10-01,6236,2025,10,11531.0,10802.0,12218.0,4801.666666666667,10802.0
Rajasthan,Udaipur,2025-11-01,13859,2025,11,6236.0,-5295.0,-16097.0,6165.333333333333,-5295.0
Rajasthan,Udaipur,2025-12-01,14036,2025,12,13859.0,7623.0,12918.0,10542.0,7623.0
Assam,Udalguri,2025-12-01,4187,2025,12,2502.0,663.0,1222.0,2246.3333333333335,663.0
Uttarakhand,Udham Singh Nagar,2025-07-01,10177,2025,7,7709.0,-2797.0,-3142.0,9458.666666666666,-2797.0
Uttarakhand,Udham Singh Nagar,2025-09-01,8388,2025,9,10177.0,2468.0,5265.0,9464.0,2468.0
Uttarakhand,Udham Singh Nagar,2025-10-01,5035,2025,10,8388.0,-1789.0,-4257.0,8758.0,-1789.0
Uttarakhand,Udham Singh Nagar,2025-11-01,8703,2025,11,5035.0,-3353.0,-1564.0,7866.666666666667,-3353.0
Uttarakhand,Udham Singh Nagar,2025-12-01,13255,2025,12,8703.0,3668.0,7021.0,7375.333333333333,3668.0
Jammu and Kashmir,Udhampur,2025-10-01,1115,2025,10,1416.0,1116.0,1913.0,937.6666666666666,1116.0
Jammu and Kashmir,Udhampur,2025-11-01,1764,2025,11,1115.0,-301.0,-1417.0,943.6666666666666,-301.0
Jammu and Kashmir,Udhampur,2025-12-01,2838,2025,12,1764.0,649.0,950.0,1431.6666666666667,649.0
Karnataka,Udupi,2025-12-01,4798,2025,12,3862.0,1037.0,1884.0,3453.0,1037.0
Madhya Pradesh,Ujjain,2025-07-01,4772,2025,7,3578.0,628.0,1932.0,3594.0,628.0
Madhya Pradesh,Ujjain,2025-09-01,6854,2025,9,4772.0,1194.0,566.0,3766.6666666666665,1194.0
Madhya Pradesh,Ujjain,2025-10-01,3871,2025,10,6854.0,2082.0,888.0,5068.0,2082.0
Madhya Pradesh,Ujjain,2025-11-01,7655,2025,11,3871.0,-2983.0,-5065.0,5165.666666666667,-2983.0
Madhya Pradesh,Ujjain,2025-12-01,8941,2025,12,7655.0,3784.0,6767.0,6126.666666666667,3784.0
Manipur,Ukhrul,2025-12-01,1328,2025,12,6498.0,5151.0,4654.0,2898.3333333333335,5151.0
Madhya Pradesh,Umaria,2025-09-01,3168,2025,9,2541.0,60.0,-1734.0,1903.0,60.0
Madhya Pradesh,Umaria,2025-10-01,1473,2025,10,3168.0,627.0,567.0,2730.0,627.0
Madhya Pradesh,Umaria,2025-11-01,1908,2025,11,1473.0,-1695.0,-2322.0,2394.0,-1695.0
Madhya Pradesh,Umaria,2025-12-01,3123,2025,12,1908.0,435.0,2130.0,2183.0,435.0
Madhya Pradesh,Una,2025-06-01,4774,2025,6,780.0,-1125.0,-2439.0,1092.0,-1125.0
Madhya Pradesh,Una,2025-07-01,4413,2025,7,4774.0,3994.0,5119.0,2486.3333333333335,3994.0
Himachal Pradesh,Una,2025-09-01,2579,2025,9,4413.0,-361.0,-4355.0,3322.3333333333335,-361.0
Madhya Pradesh,Una,2025-09-01,4878,2025,9,2579.0,-1834.0,-1473.0,3922.0,-1834.0
Himachal Pradesh,Una,2025-10-01,828,2025,10,4878.0,2299.0,4133.0,3956.6666666666665,2299.0
Madhya Pradesh,Una,2025-10-01,2249,2025,10,828.0,-4050.0,-6349.0,2761.6666666666665,-4050.0
Himachal Pradesh,Una,2025-11-01,1112,2025,11,2249.0,1421.0,5471.0,2651.6666666666665,1421.0
Madhya Pradesh,Una,2025-11-01,4330,2025,11,1112.0,-1137.0,-2558.0,1396.3333333333333,-1137.0
Himachal Pradesh,Una,2025-12-01,1619,2025,12,4330.0,3218.0,4355.0,2563.6666666666665,3218.0
Madhya Pradesh,Una,2025-12-01,5221,2025,12,1619.0,-2711.0,-5929.0,2353.6666666666665,-2711.0
Tripura,Unakoti,2025-12-01,884,2025,12,486.0,206.0,447.0,429.0,206.0
Uttar Pradesh,Unnao,2025-11-01,18891,2025,11,8445.0,-9009.0,-22913.0,9816.333333333334,-9009.0
Uttar Pradesh,Unnao,2025-12-01,22413,2025,12,18891.0,10446.0,19455.0,14930.0,10446.0
Arunachal Pradesh,Upper Siang,2025-12-01,156,2025,12,125.0,-83.0,144.0,256.0,-83.0
Arunachal Pradesh,Upper Subansiri,2025-12-01,158,2025,12,169.0,34.0,145.0,183.33333333333334,34.0
Chhattisgarh,Uttar Bastar Kanker,2025-12-01,4161,2025,12,2578.0,1648.0,2380.0,1723.3333333333333,1648.0
West Bengal,Uttar Dinajpur,2025-07-01,30459,2025,7,9931.0,1001.0,-675.0,8705.0,1001.0
West Bengal,Uttar Dinajpur,2025-09-01,39966,2025,9,30459.0,20528.0,19527.0,16440.0,20528.0
West Bengal,Uttar Dinajpur,2025-10-01,25756,2025,10,39966.0,9507.0,-11021.0,26785.333333333332,9507.0
West Bengal,Uttar Dinajpur,2025-11-01,30116,2025,11,25756.0,-14210.0,-23717.0,32060.333333333332,-14210.0
West Bengal,Uttar Dinajpur,2025-12-01,21107,2025,12,30116.0,4360.0,18570.0,31946.0,4360.0
Karnataka,Uttara Kannada,2025-11-01,3880,2025,11,2738.0,-1163.0,-4154.0,2516.3333333333335,-1163.0
Karnataka,Uttara Kannada,2025-12-01,4939,2025,12,3880.0,1142.0,2305.0,3506.3333333333335,1142.0
Uttarakhand,Uttarkashi,2025-11-01,1348,2025,11,718.0,-428.0,-1147.0,763.6666666666666,-428.0
Uttarakhand,Uttarkashi,2025-12-01,1999,2025,12,1348.0,630.0,1058.0,1070.6666666666667,630.0
Gujarat,Vadodara,2025-11-01,13828,2025,11,5970.0,-7560.0,-18483.0,7369.0,-7560.0
Gujarat,Vadodara,2025-12-01,19479,2025,12,13828.0,7858.0,15418.0,11109.333333333334,7858.0
Bihar,Vaishali,2025-12-01,23472,2025,12,19658.0,6519.0,22194.0,20537.0,6519.0
Gujarat,Valsad,2025-09-01,4869,2025,9,1548.0,-2239.0,-5394.0,1989.0,-2239.0
Gujarat,Valsad,2025-10-01,2407,2025,10,4869.0,3321.0,5560.0,3401.3333333333335,3321.0
Gujarat,Valsad,2025-11-01,5342,2025,11,2407.0,-2462.0,-5783.0,2941.3333333333335,-2462.0
Gujarat,Valsad,2025-12-01,7164,2025,12,5342.0,2935.0,5397.0,4206.0,2935.0
Uttar Pradesh,Varanasi,2025-12-01,32773,2025,12,23265.0,12074.0,21320.0,18297.666666666668,12074.0
Tamil Nadu,Vellore,2025-09-01,13638,2025,9,8696.0,7949.0,8455.0,3565.3333333333335,7949.0
Andhra Pradesh,Vellore,2025-10-01,6758,2025,10,13638.0,4942.0,-3007.0,7693.666666666667,4942.0
Tamil Nadu,Vellore,2025-10-01,8311,2025,10,6758.0,-6880.0,-11822.0,9697.333333333334,-6880.0
Andhra Pradesh,Vellore,2025-11-01,12047,2025,11,8311.0,1553.0,8433.0,9569.0,1553.0
Tamil Nadu,Vellore,2025-11-01,15143,2025,11,12047.0,3736.0,2183.0,9038.666666666666,3736.0
Andhra Pradesh,Vellore,2025-12-01,11099,2025,12,15143.0,3096.0,-640.0,11833.666666666666,3096.0
Tamil Nadu,Vellore,2025-12-01,15698,2025,12,11099.0,-4044.0,-7140.0,12763.0,-4044.0
Madhya Pradesh,Vidisha,2025-07-01,5812,2025,7,3181.0,1034.0,1407.0,2616.0,1034.0
Madhya Pradesh,Vidisha,2025-09-01,4476,2025,9,5812.0,2631.0,1597.0,3713.3333333333335,2631.0
Madhya Pradesh,Vidisha,2025-10-01,2536,2025,10,4476.0,-1336.0,-3967.0,4489.666666666667,-1336.0
Madhya Pradesh,Vidisha,2025-11-01,4566,2025,11,2536.0,-1940.0,-604.0,4274.666666666667,-1940.0
Madhya Pradesh,Vidisha,2025-12-01,5535,2025,12,4566.0,2030.0,3970.0,3859.3333333333335,2030.0
Karnataka,Vijayanagara,2025-10-01,1193,2025,10,1714.0,1196.0,879.0,811.0,1196.0
Karnataka,Vijayanagara,2025-11-01,1672,2025,11,1193.0,-521.0,-1717.0,1141.6666666666667,-521.0
Karnataka,Vijayanagara,2025-12-01,2622,2025,12,1672.0,479.0,1000.0,1526.3333333333333,479.0
Karnataka,Vijayapura,2025-10-01,2357,2025,10,3787.0,3022.0,3149.0,1814.6666666666667,3022.0
Karnataka,Vijayapura,2025-11-01,3608,2025,11,2357.0,-1430.0,-4452.0,2303.0,-1430.0
Karnataka,Vijayapura,2025-12-01,5486,2025,12,3608.0,1251.0,2681.0,3250.6666666666665,1251.0
Telangana,Vikarabad,2025-09-01,12286,2025,9,3599.0,1686.0,591.0,2110.0,1686.0
Telangana,Vikarabad,2025-10-01,8653,2025,10,12286.0,8687.0,7001.0,5932.666666666667,8687.0
Telangana,Vikarabad,2025-11-01,8505,2025,11,8653.0,-3633.0,-12320.0,8179.333333333333,-3633.0
Telangana,Vikarabad,2025-12-01,7177,2025,12,8505.0,-148.0,3485.0,9814.666666666666,-148.0
Tamil Nadu,Villupuram,2025-11-01,15697,2025,11,8974.0,-3980.0,-16412.0,7483.333333333333,-3980.0
Tamil Nadu,Villupuram,2025-12-01,14629,2025,12,15697.0,6723.0,10703.0,12541.666666666666,6723.0
Tamil Nadu,Virudhunagar,2025-09-01,7159,2025,9,3109.0,1882.0,1838.0,1839.6666666666667,1882.0
Tamil Nadu,Virudhunagar,2025-10-01,4493,2025,10,7159.0,4050.0,2168.0,3831.6666666666665,4050.0
Tamil Nadu,Virudhunagar,2025-11-01,9200,2025,11,4493.0,-2666.0,-6716.0,4920.333333333333,-2666.0
Tamil Nadu,Virudhunagar,2025-12-01,9393,2025,12,9200.0,4707.0,7373.0,6950.666666666667,4707.0
Andhra Pradesh,Visakhapatnam,2025-07-01,2404,2025,7,6959.0,-157.0,-1906.0,6480.666666666667,-157.0
Andhra Pradesh,Visakhapatnam,2025-09-01,13634,2025,9,2404.0,-4555.0,-4398.0,5493.0,-4555.0
Andhra Pradesh,Visakhapatnam,2025-10-01,9657,2025,10,13634.0,11230.0,15785.0,7665.666666666667,11230.0
Andhra Pradesh,Visakhapatnam,2025-11-01,17687,2025,11,9657.0,-3977.0,-15207.0,8565.0,-3977.0
Andhra Pradesh,Visakhapatnam,2025-12-01,20161,2025,12,17687.0,8030.0,12007.0,13659.333333333334,8030.0
Andhra Pradesh,Vizianagaram,2025-09-01,7224,2025,9,718.0,-1387.0,-649.0,1888.6666666666667,-1387.0
Andhra Pradesh,Vizianagaram,2025-10-01,5982,2025,10,7224.0,6506.0,7893.0,3349.0,6506.0
Andhra Pradesh,Vizianagaram,2025-11-01,9814,2025,11,5982.0,-1242.0,-7748.0,4641.333333333333,-1242.0
Andhra Pradesh,Vizianagaram,2025-12-01,11231,2025,12,9814.0,3832.0,5074.0,7673.333333333333,3832.0
Telangana,Wanaparthy,2025-12-01,3361,2025,12,3523.0,269.0,1635.0,3799.0,269.0
Telangana,Warangal,2025-10-01,3597,2025,10,3754.0,-937.0,-1165.0,4302.666666666667,-937.0
Andhra Pradesh,Warangal,2025-11-01,6490,2025,11,3597.0,-157.0,780.0,4014.0,-157.0
Telangana,Warangal,2025-11-01,4627,2025,11,6490.0,2893.0,3050.0,4613.666666666667,2893.0
Andhra Pradesh,Warangal,2025-12-01,6256,2025,12,4627.0,-1863.0,-4756.0,4904.666666666667,-1863.0
Telangana,Warangal,2025-12-01,5046,2025,12,6256.0,1629.0,3492.0,5791.0,1629.0
Telangana,Warangal Rural,2025-10-01,3139,2025,10,5397.0,3740.0,3246.0,2739.0,3740.0
Telangana,Warangal Rural,2025-11-01,4128,2025,11,3139.0,-2258.0,-5998.0,3397.6666666666665,-2258.0
Telangana,Warangal Rural,2025-12-01,4941,2025,12,4128.0,989.0,3247.0,4221.333333333333,989.0
Maharashtra,Wardha,2025-09-01,2282,2025,9,6060.0,4677.0,10748.0,4965.666666666667,4677.0
Chhattisgarh,Wardha,2025-10-01,4123,2025,10,2282.0,-3778.0,-8455.0,3241.6666666666665,-3778.0
Maharashtra,Wardha,2025-10-01,2743,2025,10,4123.0,1841.0,5619.0,4155.0,1841.0
Chhattisgarh,Wardha,2025-11-01,6970,2025,11,2743.0,-1380.0,-3221.0,3049.3333333333335,-1380.0
Maharashtra,Wardha,2025-11-01,8418,2025,11,6970.0,4227.0,5607.0,4612.0,4227.0
Chhattisgarh,Wardha,2025-12-01,7761,2025,12,8418.0,1448.0,-2779.0,6043.666666666667,1448.0
Maharashtra,Wardha,2025-12-01,5118,2025,12,7761.0,-657.0,-2105.0,7716.333333333333,-657.0
Maharashtra,Washim,2025-11-01,24341,2025,11,4795.0,2342.0,907.0,2755.3333333333335,2342.0
Maharashtra,Washim,2025-12-01,6870,2025,12,24341.0,19546.0,17204.0,10529.666666666666,19546.0
Kerala,Wayanad,2025-12-01,3387,2025,12,3192.0,1250.0,1316.0,2380.6666666666665,1250.0
Sikkim,West,2025-12-01,292,2025,12,396.0,199.0,672.0,421.0,199.0
Delhi,West Delhi,2025-07-01,46136,2025,7,32256.0,13680.0,47779.0,34502.333333333336,13680.0
Delhi,West Delhi,2025-09-01,17769,2025,9,46136.0,13880.0,200.0,32322.666666666668,13880.0
Delhi,West Delhi,2025-10-01,10788,2025,10,17769.0,-28367.0,-42247.0,32053.666666666668,-28367.0
Delhi,West Delhi,2025-11-01,22562,2025,11,10788.0,-6981.0,21386.0,24897.666666666668,-6981.0
Delhi,West Delhi,2025-12-01,29454,2025,12,22562.0,11774.0,18755.0,17039.666666666668,11774.0
Meghalaya,West Garo Hills,2025-12-01,1792,2025,12,2166.0,-1.0,1701.0,2734.0,-1.0
Meghalaya,West Jaintia Hills,2025-12-01,1014,2025,12,893.0,150.0,1179.0,1136.0,150.0
Arunachal Pradesh,West Kameng,2025-12-01,476,2025,12,461.0,-40.0,515.0,672.6666666666666,-40.0
Assam,West Karbi Anglong,2025-12-01,256,2025,12,199.0,77.0,173.0,179.66666666666666,77.0
Arunachal Pradesh,West Siang,2025-12-01,640,2025,12,758.0,89.0,864.0,957.0,89.0
Tripura,West Tripura,2025-12-01,8465,2025,12,6352.0,2338.0,4377.0,5473.0,2338.0
Nagaland,Wokha,2025-12-01,156,2025,12,174.0,41.0,90.0,163.0,41.0
Andhra Pradesh,Y. S. R,2025-07-01,2554,2025,7,2327.0,550.0,-128.0,1734.3333333333333,550.0
Andhra Pradesh,Y. S. R,2025-09-01,2103,2025,9,2554.0,227.0,-323.0,2219.3333333333335,227.0
Andhra Pradesh,Y. S. R,2025-10-01,1552,2025,10,2103.0,-451.0,-678.0,2328.0,-451.0
Andhra Pradesh,Y. S. R,2025-11-01,2713,2025,11,1552.0,-551.0,-100.0,2069.6666666666665,-551.0
Andhra Pradesh,Y. S. R,2025-12-01,3354,2025,12,2713.0,1161.0,1712.0,2122.6666666666665,1161.0
Telangana,Yadadri.,2025-11-01,4091,2025,11,3775.0,-3808.0,-9876.0,4291.0,-3808.0
Telangana,Yadadri.,2025-12-01,4437,2025,12,4091.0,316.0,4124.0,5149.666666666667,316.0
Karnataka,Yadgir,2025-07-01,741,2025,7,702.0,-568.0,-1218.0,864.0,-568.0
Karnataka,Yadgir,2025-09-01,3955,2025,9,741.0,39.0,607.0,904.3333333333334,39.0
Karnataka,Yadgir,2025-10-01,2653,2025,10,3955.0,3214.0,3175.0,1799.3333333333333,3214.0
Karnataka,Yadgir,2025-11-01,3884,2025,11,2653.0,-1302.0,-4516.0,2449.6666666666665,-1302.0
Karnataka,Yadgir,2025-12-01,5377,2025,12,3884.0,1231.0,2533.0,3497.3333333333335,1231.0
Haryana,Yamuna Nagar,2025-07-01,6988,2025,7,1691.0,-1614.0,-2085.0,2610.0,-1614.0
Haryana,Yamuna Nagar,2025-09-01,3372,2025,9,6988.0,5297.0,6911.0,3994.6666666666665,5297.0
Haryana,Yamuna Nagar,2025-10-01,2660,2025,10,3372.0,-3616.0,-8913.0,4017.0,-3616.0
Haryana,Yamuna Nagar,2025-11-01,5361,2025,11,2660.0,-712.0,2904.0,4340.0,-712.0
Haryana,Yamuna Nagar,2025-12-01,6505,2025,12,5361.0,2701.0,3413.0,3797.6666666666665,2701.0
Maharashtra,Yavatmal,2025-10-01,19355,2025,10,9037.0,8146.0,8558.0,3743.6666666666665,8146.0
Maharashtra,Yavatmal,2025-11-01,84812,2025,11,19355.0,10318.0,2172.0,9761.0,10318.0
Maharashtra,Yavatmal,2025-12-01,23258,2025,12,84812.0,65457.0,55139.0,37734.666666666664,65457.0
Nagaland,Zunheboto,2025-12-01,370,2025,12,427.0,194.0,376.0,358.3333333333333,194.0
