state_clean,district_clean,date,total_demographic
Uttar Pradesh,Ayodhya,2025-09,1963
Uttar Pradesh,Ayodhya,2025-10,1153
Uttar Pradesh,Ayodhya,2025-11,1881
Uttar Pradesh,Ayodhya,2025-12,2965
Uttar Pradesh,Azamgarh,2025-03,38233
Uttar Pradesh,Azamgarh,2025-09,28256
Uttar Pradesh,Azamgarh,2025-10,13442
Uttar Pradesh,Azamgarh,2025-11,19588
Uttar Pradesh,Azamgarh,2025-12,27035
Uttar Pradesh,Baghpat,2025-03,7578
Uttar Pradesh,Baghpat,2025-04,2727
Uttar Pradesh,Baghpat,2025-09,7700
Uttar Pradesh,Baghpat,2025-10,4246
Uttar Pradesh,Baghpat,2025-11,7490
Uttar Pradesh,Baghpat,2025-12,8688
Uttar Pradesh,Bahraich,2025-03,24431
Uttar Pradesh,Bahraich,2025-09,19400
Uttar Pradesh,Bahraich,2025-10,10431
Uttar Pradesh,Bahraich,2025-11,19794
Uttar Pradesh,Bahraich,2025-12,29157
Uttar Pradesh,Ballia,2025-03,20886
Uttar Pradesh,Ballia,2025-09,18441
Uttar Pradesh,Ballia,2025-10,10124
Uttar Pradesh,Ballia,2025-11,14719
Uttar Pradesh,Ballia,2025-12,17696
Uttar Pradesh,Balrampur,2025-03,15893
Uttar Pradesh,Balrampur,2025-09,10760
Uttar Pradesh,Balrampur,2025-10,5987
Uttar Pradesh,Balrampur,2025-11,10265
Uttar Pradesh,Balrampur,2025-12,17405
Uttar Pradesh,Banda,2025-03,14072
Uttar Pradesh,Banda,2025-09,10885
Uttar Pradesh,Banda,2025-10,6626
Uttar Pradesh,Banda,2025-11,11861
Uttar Pradesh,Banda,2025-12,11822
Uttar Pradesh,Bara Banki,2025-03,23887
Uttar Pradesh,Bara Banki,2025-06,3091
Uttar Pradesh,Bara Banki,2025-07,1657
Uttar Pradesh,Bara Banki,2025-09,18376
Uttar Pradesh,Bara Banki,2025-10,7877
Uttar Pradesh,Bara Banki,2025-11,14968
Uttar Pradesh,Bara Banki,2025-12,19507
Uttar Pradesh,Bareilly,2025-03,34992
Uttar Pradesh,Bareilly,2025-04,6131
Uttar Pradesh,Bareilly,2025-05,8482
Uttar Pradesh,Bareilly,2025-06,3615
Uttar Pradesh,Bareilly,2025-07,10211
Uttar Pradesh,Bareilly,2025-09,28390
Uttar Pradesh,Bareilly,2025-10,14890
Uttar Pradesh,Bareilly,2025-11,31906
Uttar Pradesh,Bareilly,2025-12,40012
Uttar Pradesh,Basti,2025-03,16893
Uttar Pradesh,Basti,2025-09,13516
Uttar Pradesh,Basti,2025-10,7467
Uttar Pradesh,Basti,2025-11,11285
Uttar Pradesh,Basti,2025-12,16052
Uttar Pradesh,Bhadohi,2025-03,3858
Uttar Pradesh,Bhadohi,2025-09,1153
Uttar Pradesh,Bhadohi,2025-10,607
Uttar Pradesh,Bhadohi,2025-11,1032
Uttar Pradesh,Bhadohi,2025-12,1691
Uttar Pradesh,Bijnor,2025-03,25675
Uttar Pradesh,Bijnor,2025-04,3850
Uttar Pradesh,Bijnor,2025-05,10240
Uttar Pradesh,Bijnor,2025-06,4341
Uttar Pradesh,Bijnor,2025-07,18228
Uttar Pradesh,Bijnor,2025-09,20778
Uttar Pradesh,Bijnor,2025-10,12681
Uttar Pradesh,Bijnor,2025-11,36589
Uttar Pradesh,Bijnor,2025-12,33397
Uttar Pradesh,Budaun,2025-03,35915
Uttar Pradesh,Budaun,2025-04,5531
Uttar Pradesh,Budaun,2025-09,22723
Uttar Pradesh,Budaun,2025-10,11065
Uttar Pradesh,Budaun,2025-11,20380
Uttar Pradesh,Budaun,2025-12,26441
Uttar Pradesh,Bulandshahr,2025-03,29598
Uttar Pradesh,Bulandshahr,2025-04,7064
Uttar Pradesh,Bulandshahr,2025-05,3446
Uttar Pradesh,Bulandshahr,2025-06,4849
Uttar Pradesh,Bulandshahr,2025-07,5751
Uttar Pradesh,Bulandshahr,2025-09,18890
Uttar Pradesh,Bulandshahr,2025-10,9807
Uttar Pradesh,Bulandshahr,2025-11,20050
Uttar Pradesh,Bulandshahr,2025-12,25571
Uttar Pradesh,Chandauli,2025-03,17084
Uttar Pradesh,Chandauli,2025-09,16537
Uttar Pradesh,Chandauli,2025-10,8581
Uttar Pradesh,Chandauli,2025-11,12712
Uttar Pradesh,Chandauli,2025-12,13639
Uttar Pradesh,Chitrakoot,2025-03,10970
Uttar Pradesh,Chitrakoot,2025-09,7557
Uttar Pradesh,Chitrakoot,2025-10,3515
Uttar Pradesh,Chitrakoot,2025-11,5713
Uttar Pradesh,Chitrakoot,2025-12,6290
Uttar Pradesh,Deoria,2025-03,22478
Uttar Pradesh,Deoria,2025-09,18626
Uttar Pradesh,Deoria,2025-10,9904
Uttar Pradesh,Deoria,2025-11,14690
Uttar Pradesh,Deoria,2025-12,21173
Uttar Pradesh,Etah,2025-03,11064
Uttar Pradesh,Etah,2025-09,11587
Uttar Pradesh,Etah,2025-10,5578
Uttar Pradesh,Etah,2025-11,8380
Uttar Pradesh,Etah,2025-12,12037
Uttar Pradesh,Etawah,2025-03,9809
Uttar Pradesh,Etawah,2025-04,2446
Uttar Pradesh,Etawah,2025-05,2525
Uttar Pradesh,Etawah,2025-09,9894
Uttar Pradesh,Etawah,2025-10,4049
Uttar Pradesh,Etawah,2025-11,7900
Uttar Pradesh,Etawah,2025-12,9766
Uttar Pradesh,Faizabad,2025-03,13478
Uttar Pradesh,Faizabad,2025-09,12179
Uttar Pradesh,Faizabad,2025-10,6403
Uttar Pradesh,Faizabad,2025-11,10005
Uttar Pradesh,Faizabad,2025-12,11704
Uttar Pradesh,Farrukhabad,2025-03,13331
Uttar Pradesh,Farrukhabad,2025-09,10578
Uttar Pradesh,Farrukhabad,2025-10,5676
Uttar Pradesh,Farrukhabad,2025-11,11227
Uttar Pradesh,Farrukhabad,2025-12,14446
Uttar Pradesh,Fatehpur,2025-03,26215
Uttar Pradesh,Fatehpur,2025-09,17038
Uttar Pradesh,Fatehpur,2025-10,8149
Uttar Pradesh,Fatehpur,2025-11,13631
Uttar Pradesh,Fatehpur,2025-12,19612
Uttar Pradesh,Firozabad,2025-03,18291
Uttar Pradesh,Firozabad,2025-04,9196
Uttar Pradesh,Firozabad,2025-07,14744
Uttar Pradesh,Firozabad,2025-09,13767
Uttar Pradesh,Firozabad,2025-10,7701
Uttar Pradesh,Firozabad,2025-11,20219
Uttar Pradesh,Firozabad,2025-12,18948
Uttar Pradesh,Gautam Buddha Nagar,2025-03,19086
Uttar Pradesh,Gautam Buddha Nagar,2025-04,7636
Uttar Pradesh,Gautam Buddha Nagar,2025-05,13247
Uttar Pradesh,Gautam Buddha Nagar,2025-07,19251
Uttar Pradesh,Gautam Buddha Nagar,2025-09,10593
Uttar Pradesh,Gautam Buddha Nagar,2025-10,6435
Uttar Pradesh,Gautam Buddha Nagar,2025-11,12002
Uttar Pradesh,Gautam Buddha Nagar,2025-12,19400
Uttar Pradesh,Ghaziabad,2025-03,33208
Uttar Pradesh,Ghaziabad,2025-04,13441
Uttar Pradesh,Ghaziabad,2025-05,6621
Uttar Pradesh,Ghaziabad,2025-06,13252
Uttar Pradesh,Ghaziabad,2025-07,16977
Uttar Pradesh,Ghaziabad,2025-09,17805
Uttar Pradesh,Ghaziabad,2025-10,9971
Uttar Pradesh,Ghaziabad,2025-11,23102
Uttar Pradesh,Ghaziabad,2025-12,36313
Uttar Pradesh,Ghazipur,2025-03,27170
Uttar Pradesh,Ghazipur,2025-09,22337
Uttar Pradesh,Ghazipur,2025-10,10490
Uttar Pradesh,Ghazipur,2025-11,15347
Uttar Pradesh,Ghazipur,2025-12,20226
Uttar Pradesh,Gonda,2025-03,30346
Uttar Pradesh,Gonda,2025-09,16874
Uttar Pradesh,Gonda,2025-10,9884
Uttar Pradesh,Gonda,2025-11,16676
Uttar Pradesh,Gonda,2025-12,21750
Uttar Pradesh,Gorakhpur,2025-03,34872
Uttar Pradesh,Gorakhpur,2025-09,23542
Uttar Pradesh,Gorakhpur,2025-10,12125
Uttar Pradesh,Gorakhpur,2025-11,22083
Uttar Pradesh,Gorakhpur,2025-12,28948
Uttar Pradesh,Hamirpur,2025-03,9083
Uttar Pradesh,Hamirpur,2025-09,7561
Uttar Pradesh,Hamirpur,2025-10,3035
Uttar Pradesh,Hamirpur,2025-11,6909
Uttar Pradesh,Hamirpur,2025-12,7179
Uttar Pradesh,Hapur,2025-03,6991
Uttar Pradesh,Hapur,2025-05,4449
Uttar Pradesh,Hapur,2025-09,4839
Uttar Pradesh,Hapur,2025-10,2701
Uttar Pradesh,Hapur,2025-11,5513
Uttar Pradesh,Hapur,2025-12,8190
Uttar Pradesh,Hardoi,2025-03,32640
Uttar Pradesh,Hardoi,2025-04,3321
Uttar Pradesh,Hardoi,2025-09,24475
Uttar Pradesh,Hardoi,2025-10,10862
Uttar Pradesh,Hardoi,2025-11,19737
Uttar Pradesh,Hardoi,2025-12,24209
Uttar Pradesh,Hathras,2025-03,13547
Uttar Pradesh,Hathras,2025-09,8510
Uttar Pradesh,Hathras,2025-10,4304
Uttar Pradesh,Hathras,2025-11,9086
Uttar Pradesh,Hathras,2025-12,11479
Uttar Pradesh,Jalaun,2025-03,12290
Uttar Pradesh,Jalaun,2025-09,9299
Uttar Pradesh,Jalaun,2025-10,4306
Uttar Pradesh,Jalaun,2025-11,10598
Uttar Pradesh,Jalaun,2025-12,10449
Uttar Pradesh,Jaunpur,2025-03,34467
Uttar Pradesh,Jaunpur,2025-09,27034
Uttar Pradesh,Jaunpur,2025-10,13719
Uttar Pradesh,Jaunpur,2025-11,18856
Uttar Pradesh,Jaunpur,2025-12,28127
Uttar Pradesh,Jhansi,2025-03,17835
Uttar Pradesh,Jhansi,2025-05,1579
Uttar Pradesh,Jhansi,2025-09,10243
Uttar Pradesh,Jhansi,2025-10,4860
Uttar Pradesh,Jhansi,2025-11,11228
Uttar Pradesh,Jhansi,2025-12,13555
Uttar Pradesh,Jyotiba Phule Nagar,2025-09,85
Uttar Pradesh,Jyotiba Phule Nagar,2025-10,61
Uttar Pradesh,Jyotiba Phule Nagar,2025-11,149
Uttar Pradesh,Jyotiba Phule Nagar,2025-12,183
Uttar Pradesh,Kannauj,2025-03,13139
Uttar Pradesh,Kannauj,2025-09,10082
Uttar Pradesh,Kannauj,2025-10,4423
Uttar Pradesh,Kannauj,2025-11,8426
Uttar Pradesh,Kannauj,2025-12,11414
Uttar Pradesh,Kanpur Dehat,2025-03,16330
Uttar Pradesh,Kanpur Dehat,2025-09,12417
Uttar Pradesh,Kanpur Dehat,2025-10,5130
Uttar Pradesh,Kanpur Dehat,2025-11,8468
Uttar Pradesh,Kanpur Dehat,2025-12,10599
Uttar Pradesh,Kanpur Nagar,2025-03,29084
Uttar Pradesh,Kanpur Nagar,2025-04,2464
Uttar Pradesh,Kanpur Nagar,2025-05,6017
Uttar Pradesh,Kanpur Nagar,2025-07,6128
Uttar Pradesh,Kanpur Nagar,2025-09,21492
Uttar Pradesh,Kanpur Nagar,2025-10,10347
Uttar Pradesh,Kanpur Nagar,2025-11,24276
Uttar Pradesh,Kanpur Nagar,2025-12,32959
Uttar Pradesh,Kasganj,2025-03,10191
Uttar Pradesh,Kasganj,2025-09,8221
Uttar Pradesh,Kasganj,2025-10,3164
Uttar Pradesh,Kasganj,2025-11,8713
Uttar Pradesh,Kasganj,2025-12,11147
Uttar Pradesh,Kaushambi,2025-03,16637
Uttar Pradesh,Kaushambi,2025-07,3834
Uttar Pradesh,Kaushambi,2025-09,10648
Uttar Pradesh,Kaushambi,2025-10,4344
Uttar Pradesh,Kaushambi,2025-11,9497
Uttar Pradesh,Kaushambi,2025-12,11525
Uttar Pradesh,Kheri,2025-03,41878
Uttar Pradesh,Kheri,2025-09,25689
Uttar Pradesh,Kheri,2025-10,11981
Uttar Pradesh,Kheri,2025-11,25494
Uttar Pradesh,Kheri,2025-12,29675
Uttar Pradesh,Kushinagar,2025-03,40074
Uttar Pradesh,Kushinagar,2025-07,8152
Uttar Pradesh,Kushinagar,2025-09,18556
Uttar Pradesh,Kushinagar,2025-10,11712
Uttar Pradesh,Kushinagar,2025-11,19484
Uttar Pradesh,Kushinagar,2025-12,24024
Uttar Pradesh,Lalitpur,2025-03,8893
Uttar Pradesh,Lalitpur,2025-09,7910
Uttar Pradesh,Lalitpur,2025-10,2747
Uttar Pradesh,Lalitpur,2025-11,6498
Uttar Pradesh,Lalitpur,2025-12,7295
Uttar Pradesh,Lucknow,2025-03,28856
Uttar Pradesh,Lucknow,2025-04,3114
Uttar Pradesh,Lucknow,2025-05,5897
Uttar Pradesh,Lucknow,2025-06,3828
Uttar Pradesh,Lucknow,2025-07,9707
Uttar Pradesh,Lucknow,2025-09,22273
Uttar Pradesh,Lucknow,2025-10,11586
Uttar Pradesh,Lucknow,2025-11,26705
Uttar Pradesh,Lucknow,2025-12,42585
Uttar Pradesh,Maharajganj,2025-03,29522
Uttar Pradesh,Maharajganj,2025-09,16276
Uttar Pradesh,Maharajganj,2025-10,7682
Uttar Pradesh,Maharajganj,2025-11,13686
Uttar Pradesh,Maharajganj,2025-12,18568
Uttar Pradesh,Mahoba,2025-03,6958
Uttar Pradesh,Mahoba,2025-09,5671
Uttar Pradesh,Mahoba,2025-10,2830
Uttar Pradesh,Mahoba,2025-11,5854
Uttar Pradesh,Mahoba,2025-12,5890
Uttar Pradesh,Mainpuri,2025-03,15764
Uttar Pradesh,Mainpuri,2025-09,10637
Uttar Pradesh,Mainpuri,2025-10,4871
Uttar Pradesh,Mainpuri,2025-11,9087
Uttar Pradesh,Mainpuri,2025-12,12325
Uttar Pradesh,Mathura,2025-03,24351
Uttar Pradesh,Mathura,2025-06,1828
Uttar Pradesh,Mathura,2025-07,2674
Uttar Pradesh,Mathura,2025-09,13117
Uttar Pradesh,Mathura,2025-10,6887
Uttar Pradesh,Mathura,2025-11,13691
Uttar Pradesh,Mathura,2025-12,19257
Uttar Pradesh,Mau,2025-03,16997
Uttar Pradesh,Mau,2025-09,13448
Uttar Pradesh,Mau,2025-10,7193
Uttar Pradesh,Mau,2025-11,13978
Uttar Pradesh,Mau,2025-12,17064
Uttar Pradesh,Meerut,2025-03,29629
Uttar Pradesh,Meerut,2025-04,2161
Uttar Pradesh,Meerut,2025-05,4745
Uttar Pradesh,Meerut,2025-07,5904
Uttar Pradesh,Meerut,2025-09,16828
Uttar Pradesh,Meerut,2025-10,10012
Uttar Pradesh,Meerut,2025-11,20827
Uttar Pradesh,Meerut,2025-12,29584
Uttar Pradesh,Mirzapur,2025-03,18419
Uttar Pradesh,Mirzapur,2025-06,6189
Uttar Pradesh,Mirzapur,2025-09,13842
Uttar Pradesh,Mirzapur,2025-10,7311
Uttar Pradesh,Mirzapur,2025-11,12091
Uttar Pradesh,Mirzapur,2025-12,14024
Uttar Pradesh,Moradabad,2025-03,23397
Uttar Pradesh,Moradabad,2025-05,10872
Uttar Pradesh,Moradabad,2025-06,11385
Uttar Pradesh,Moradabad,2025-07,16130
Uttar Pradesh,Moradabad,2025-09,15454
Uttar Pradesh,Moradabad,2025-10,8810
Uttar Pradesh,Moradabad,2025-11,19440
Uttar Pradesh,Moradabad,2025-12,24310
Uttar Pradesh,Muzaffarnagar,2025-03,21600
Uttar Pradesh,Muzaffarnagar,2025-04,3593
Uttar Pradesh,Muzaffarnagar,2025-05,2256
Uttar Pradesh,Muzaffarnagar,2025-06,3681
Uttar Pradesh,Muzaffarnagar,2025-07,4716
Uttar Pradesh,Muzaffarnagar,2025-09,13831
Uttar Pradesh,Muzaffarnagar,2025-10,8461
Uttar Pradesh,Muzaffarnagar,2025-11,21146
Uttar Pradesh,Muzaffarnagar,2025-12,26014
Uttar Pradesh,Pilibhit,2025-03,20425
Uttar Pradesh,Pilibhit,2025-04,5673
Uttar Pradesh,Pilibhit,2025-05,5322
Uttar Pradesh,Pilibhit,2025-07,8719
Uttar Pradesh,Pilibhit,2025-09,11447
Uttar Pradesh,Pilibhit,2025-10,6658
Uttar Pradesh,Pilibhit,2025-11,15538
Uttar Pradesh,Pilibhit,2025-12,16604
Uttar Pradesh,Pratapgarh,2025-03,26089
Uttar Pradesh,Pratapgarh,2025-09,17037
Uttar Pradesh,Pratapgarh,2025-10,8128
Uttar Pradesh,Pratapgarh,2025-11,12086
Uttar Pradesh,Pratapgarh,2025-12,19698
Uttar Pradesh,Prayagraj,2025-03,5970
Uttar Pradesh,Prayagraj,2025-07,882
Uttar Pradesh,Prayagraj,2025-09,2985
Uttar Pradesh,Prayagraj,2025-10,1749
Uttar Pradesh,Prayagraj,2025-11,3026
Uttar Pradesh,Prayagraj,2025-12,6627
Uttar Pradesh,Rae Bareli,2025-03,24671
Uttar Pradesh,Rae Bareli,2025-09,16793
Uttar Pradesh,Rae Bareli,2025-10,8708
Uttar Pradesh,Rae Bareli,2025-11,13808
Uttar Pradesh,Rae Bareli,2025-12,19338
Uttar Pradesh,Raigarh,2025-03,34781
Uttar Pradesh,Raigarh,2025-04,10374
Uttar Pradesh,Raigarh,2025-07,12209
Uttar Pradesh,Raigarh,2025-09,21314
Uttar Pradesh,Raigarh,2025-10,10421
Uttar Pradesh,Raigarh,2025-11,22407
Uttar Pradesh,Raigarh,2025-12,28982
Uttar Pradesh,Rampur,2025-03,17510
Uttar Pradesh,Rampur,2025-04,6749
Uttar Pradesh,Rampur,2025-06,13454
Uttar Pradesh,Rampur,2025-07,14254
Uttar Pradesh,Rampur,2025-09,12532
Uttar Pradesh,Rampur,2025-10,7529
Uttar Pradesh,Rampur,2025-11,18342
Uttar Pradesh,Rampur,2025-12,19819
Uttar Pradesh,Saharanpur,2025-03,25485
Uttar Pradesh,Saharanpur,2025-04,7293
Uttar Pradesh,Saharanpur,2025-05,7740
Uttar Pradesh,Saharanpur,2025-06,2514
Uttar Pradesh,Saharanpur,2025-07,11401
Uttar Pradesh,Saharanpur,2025-09,16291
Uttar Pradesh,Saharanpur,2025-10,9802
Uttar Pradesh,Saharanpur,2025-11,20113
Uttar Pradesh,Saharanpur,2025-12,26649
Uttar Pradesh,Sambhal,2025-03,22316
Uttar Pradesh,Sambhal,2025-09,13952
Uttar Pradesh,Sambhal,2025-10,6838
Uttar Pradesh,Sambhal,2025-11,13018
Uttar Pradesh,Sambhal,2025-12,19430
Uttar Pradesh,Sant Kabir Nagar,2025-03,17247
Uttar Pradesh,Sant Kabir Nagar,2025-09,11145
Uttar Pradesh,Sant Kabir Nagar,2025-10,4953
Uttar Pradesh,Sant Kabir Nagar,2025-11,10204
Uttar Pradesh,Sant Kabir Nagar,2025-12,12948
Uttar Pradesh,Sant Ravidas Nagar,2025-03,9288
Uttar Pradesh,Sant Ravidas Nagar,2025-09,8475
Uttar Pradesh,Sant Ravidas Nagar,2025-10,4256
Uttar Pradesh,Sant Ravidas Nagar,2025-11,6916
Uttar Pradesh,Sant Ravidas Nagar,2025-12,9191
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-09,51
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-10,32
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-11,70
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-12,73
Uttar Pradesh,Shahjahanpur,2025-03,18769
Uttar Pradesh,Shahjahanpur,2025-06,10352
Uttar Pradesh,Shahjahanpur,2025-07,12439
Uttar Pradesh,Shahjahanpur,2025-09,20419
Uttar Pradesh,Shahjahanpur,2025-10,10334
Uttar Pradesh,Shahjahanpur,2025-11,18123
Uttar Pradesh,Shahjahanpur,2025-12,22764
Uttar Pradesh,Shamli,2025-03,10692
Uttar Pradesh,Shamli,2025-04,2942
Uttar Pradesh,Shamli,2025-05,2995
Uttar Pradesh,Shamli,2025-07,3228
Uttar Pradesh,Shamli,2025-09,6721
Uttar Pradesh,Shamli,2025-10,4352
Uttar Pradesh,Shamli,2025-11,10980
Uttar Pradesh,Shamli,2025-12,11305
Uttar Pradesh,Shrawasti,2025-03,14733
Uttar Pradesh,Shrawasti,2025-09,8266
Uttar Pradesh,Shrawasti,2025-10,4091
Uttar Pradesh,Shrawasti,2025-11,6550
Uttar Pradesh,Shrawasti,2025-12,11637
Uttar Pradesh,Siddharthnagar,2025-03,17678
Uttar Pradesh,Siddharthnagar,2025-09,13658
Uttar Pradesh,Siddharthnagar,2025-10,7076
Uttar Pradesh,Siddharthnagar,2025-11,13401
Uttar Pradesh,Siddharthnagar,2025-12,20548
Uttar Pradesh,Sitapur,2025-03,37991
Uttar Pradesh,Sitapur,2025-09,24652
Uttar Pradesh,Sitapur,2025-10,11780
Uttar Pradesh,Sitapur,2025-11,22315
Uttar Pradesh,Sitapur,2025-12,30574
Uttar Pradesh,Sonbhadra,2025-03,19077
Uttar Pradesh,Sonbhadra,2025-09,10762
Uttar Pradesh,Sonbhadra,2025-10,5380
Uttar Pradesh,Sonbhadra,2025-11,9135
Uttar Pradesh,Sonbhadra,2025-12,11857
Uttar Pradesh,Sultanpur,2025-03,14245
Uttar Pradesh,Sultanpur,2025-09,14176
Uttar Pradesh,Sultanpur,2025-10,7616
Uttar Pradesh,Sultanpur,2025-11,11982
Uttar Pradesh,Sultanpur,2025-12,15933
Uttar Pradesh,Unnao,2025-03,27996
Uttar Pradesh,Unnao,2025-07,3550
Uttar Pradesh,Unnao,2025-09,17454
Uttar Pradesh,Unnao,2025-10,8445
Uttar Pradesh,Unnao,2025-11,18891
Uttar Pradesh,Unnao,2025-12,22413
Uttar Pradesh,Varanasi,2025-03,29180
Uttar Pradesh,Varanasi,2025-09,20437
Uttar Pradesh,Varanasi,2025-10,11191
Uttar Pradesh,Varanasi,2025-11,23265
Uttar Pradesh,Varanasi,2025-12,32773
Uttarakhand,Almora,2025-03,3021
Uttarakhand,Almora,2025-09,1894
Uttarakhand,Almora,2025-10,1319
Uttarakhand,Almora,2025-11,2279
Uttarakhand,Almora,2025-12,3475
Uttarakhand,Baleshwar,2025-03,1826
Uttarakhand,Baleshwar,2025-09,950
Uttarakhand,Baleshwar,2025-10,468
Uttarakhand,Baleshwar,2025-11,912
Uttarakhand,Baleshwar,2025-12,1317
Uttarakhand,Chamoli,2025-03,2884
Uttarakhand,Chamoli,2025-09,1395
Uttarakhand,Chamoli,2025-10,779
Uttarakhand,Chamoli,2025-11,1312
Uttarakhand,Chamoli,2025-12,2171
Uttarakhand,Champawat,2025-03,2747
Uttarakhand,Champawat,2025-04,735
Uttarakhand,Champawat,2025-05,688
Uttarakhand,Champawat,2025-09,1224
Uttarakhand,Champawat,2025-10,1042
Uttarakhand,Champawat,2025-11,1912
Uttarakhand,Champawat,2025-12,1984
Uttarakhand,Dehradun,2025-03,13091
Uttarakhand,Dehradun,2025-04,3537
Uttarakhand,Dehradun,2025-05,7074
Uttarakhand,Dehradun,2025-06,3652
Uttarakhand,Dehradun,2025-07,5582
Uttarakhand,Dehradun,2025-09,6623
Uttarakhand,Dehradun,2025-10,4616
Uttarakhand,Dehradun,2025-11,8605
Uttarakhand,Dehradun,2025-12,12124
Uttarakhand,Garhwa,2025-09,75
Uttarakhand,Garhwa,2025-10,47
Uttarakhand,Garhwa,2025-11,66
Uttarakhand,Garhwa,2025-12,115
Uttarakhand,Haridwar,2025-03,12198
Uttarakhand,Haridwar,2025-04,1290
Uttarakhand,Haridwar,2025-06,3529
Uttarakhand,Haridwar,2025-09,8970
Uttarakhand,Haridwar,2025-10,5221
Uttarakhand,Haridwar,2025-11,8424
Uttarakhand,Haridwar,2025-12,13491
Uttarakhand,Nainital,2025-03,3849
Uttarakhand,Nainital,2025-04,3757
Uttarakhand,Nainital,2025-05,3870
Uttarakhand,Nainital,2025-07,4503
Uttarakhand,Nainital,2025-09,3810
Uttarakhand,Nainital,2025-10,2507
Uttarakhand,Nainital,2025-11,3907
Uttarakhand,Nainital,2025-12,6758
Uttarakhand,Pauri Garhwal,2025-03,2624
Uttarakhand,Pauri Garhwal,2025-04,1090
Uttarakhand,Pauri Garhwal,2025-07,1626
Uttarakhand,Pauri Garhwal,2025-09,2929
Uttarakhand,Pauri Garhwal,2025-10,1557
Uttarakhand,Pauri Garhwal,2025-11,2621
Uttarakhand,Pauri Garhwal,2025-12,3763
Uttarakhand,Pithoragarh,2025-03,2970
Uttarakhand,Pithoragarh,2025-09,1652
Uttarakhand,Pithoragarh,2025-10,1092
Uttarakhand,Pithoragarh,2025-11,2169
Uttarakhand,Pithoragarh,2025-12,3287
Uttarakhand,Rudraprayag,2025-03,1956
Uttarakhand,Rudraprayag,2025-09,821
Uttarakhand,Rudraprayag,2025-10,440
Uttarakhand,Rudraprayag,2025-11,895
Uttarakhand,Rudraprayag,2025-12,1404
Uttarakhand,Tehri Garhwal,2025-03,4777
Uttarakhand,Tehri Garhwal,2025-06,1233
Uttarakhand,Tehri Garhwal,2025-09,3498
Uttarakhand,Tehri Garhwal,2025-10,1678
Uttarakhand,Tehri Garhwal,2025-11,3101
Uttarakhand,Tehri Garhwal,2025-12,4094
Uttarakhand,Udham Singh Nagar,2025-03,16922
Uttarakhand,Udham Singh Nagar,2025-04,10161
Uttarakhand,Udham Singh Nagar,2025-05,10506
Uttarakhand,Udham Singh Nagar,2025-06,7709
Uttarakhand,Udham Singh Nagar,2025-07,10177
Uttarakhand,Udham Singh Nagar,2025-09,8388
Uttarakhand,Udham Singh Nagar,2025-10,5035
Uttarakhand,Udham Singh Nagar,2025-11,8703
Uttarakhand,Udham Singh Nagar,2025-12,13255
Uttarakhand,Uttarkashi,2025-03,2025
Uttarakhand,Uttarkashi,2025-04,427
Uttarakhand,Uttarkashi,2025-09,1146
Uttarakhand,Uttarkashi,2025-10,718
Uttarakhand,Uttarkashi,2025-11,1348
Uttarakhand,Uttarkashi,2025-12,1999
West Bengal,Alipurduar,2025-03,1564
West Bengal,Alipurduar,2025-09,2276
West Bengal,Alipurduar,2025-10,1130
West Bengal,Alipurduar,2025-11,1590
West Bengal,Alipurduar,2025-12,1664
West Bengal,Bally Jagachha,2025-12,1
West Bengal,Bankura,2025-03,15190
West Bengal,Bankura,2025-07,1548
West Bengal,Bankura,2025-09,27608
West Bengal,Bankura,2025-10,20312
West Bengal,Bankura,2025-11,28900
West Bengal,Bankura,2025-12,17925
West Bengal,Barddhaman,2025-03,13807
West Bengal,Barddhaman,2025-06,583
West Bengal,Barddhaman,2025-09,40533
West Bengal,Barddhaman,2025-10,21118
West Bengal,Barddhaman,2025-11,36246
West Bengal,Barddhaman,2025-12,33481
West Bengal,Birbhum,2025-03,17923
West Bengal,Birbhum,2025-04,954
West Bengal,Birbhum,2025-05,3298
West Bengal,Birbhum,2025-06,2150
West Bengal,Birbhum,2025-07,3330
West Bengal,Birbhum,2025-09,28182
West Bengal,Birbhum,2025-10,15759
West Bengal,Birbhum,2025-11,21624
West Bengal,Birbhum,2025-12,20907
West Bengal,Cooch Behar,2025-03,11268
West Bengal,Cooch Behar,2025-06,2241
West Bengal,Cooch Behar,2025-07,1243
West Bengal,Cooch Behar,2025-09,24381
West Bengal,Cooch Behar,2025-10,23404
West Bengal,Cooch Behar,2025-11,18298
West Bengal,Cooch Behar,2025-12,11437
West Bengal,Dakshin Dinajpur,2025-03,9556
West Bengal,Dakshin Dinajpur,2025-04,1169
West Bengal,Dakshin Dinajpur,2025-05,1099
West Bengal,Dakshin Dinajpur,2025-07,3686
West Bengal,Dakshin Dinajpur,2025-09,17309
West Bengal,Dakshin Dinajpur,2025-10,8288
West Bengal,Dakshin Dinajpur,2025-11,11765
West Bengal,Dakshin Dinajpur,2025-12,10713
West Bengal,Darjeeling,2025-03,6925
West Bengal,Darjeeling,2025-09,7629
West Bengal,Darjeeling,2025-10,4339
West Bengal,Darjeeling,2025-11,9559
West Bengal,Darjeeling,2025-12,11222
West Bengal,Darjiling,2025-09,1546
